市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,建築年,取引価格（総額）,西暦建築年,築年数,平米単価,面積カテゴリ,徒歩カテゴリ
大阪市鶴見区,鶴見,横堤,10,３ＬＤＫ,65,2007年,2900,2007,18,44.61538461538461,50-70㎡,6-10分
大阪市鶴見区,鶴見,横堤,10,３ＬＤＫ,70,2007年,3300,2007,18,47.142857142857146,70-100㎡,6-10分
大阪市鶴見区,鶴見,横堤,10,,90,2007年,3200,2007,18,35.55555555555556,70-100㎡,6-10分
大阪市鶴見区,鶴見,横堤,10,３ＬＤＫ,65,2007年,3000,2007,18,46.15384615384615,50-70㎡,6-10分
大阪市鶴見区,徳庵,徳庵,9,３ＬＤＫ,65,2003年,2200,2003,22,33.84615384615385,50-70㎡,6-10分
大阪市鶴見区,徳庵,徳庵,9,３ＬＤＫ,65,2003年,2400,2003,22,36.92307692307692,50-70㎡,6-10分
大阪市鶴見区,徳庵,徳庵,9,３ＬＤＫ,65,2003年,2400,2003,22,36.92307692307692,50-70㎡,6-10分
大阪市鶴見区,放出東,放出,3,２ＬＤＫ,45,2019年,3800,2019,6,84.44444444444444,30-50㎡,0-5分
大阪市鶴見区,放出東,放出,2,４ＬＤＫ,80,2007年,4800,2007,18,60.0,70-100㎡,0-5分
大阪市鶴見区,放出東,放出,2,３ＬＤＫ,70,2007年,4200,2007,18,60.0,70-100㎡,0-5分
大阪市鶴見区,放出東,放出,0,,85,2005年,4500,2005,20,52.94117647058823,70-100㎡,0-5分
大阪市鶴見区,放出東,放出,2,３ＬＤＫ,70,2007年,4200,2007,18,60.0,70-100㎡,0-5分
大阪市鶴見区,放出東,放出,1,２ＬＤＫ,60,2004年,4300,2004,21,71.66666666666667,50-70㎡,0-5分
大阪市鶴見区,放出東,放出,2,３ＬＤＫ,70,2007年,3500,2007,18,50.0,70-100㎡,0-5分
大阪市鶴見区,放出東,放出,1,２ＬＤＫ,55,2007年,3600,2007,18,65.45454545454545,50-70㎡,0-5分
大阪市鶴見区,放出東,放出,1,３ＬＤＫ,60,2006年,3700,2006,19,61.666666666666664,50-70㎡,0-5分
大阪市鶴見区,放出東,放出,3,１ＬＤＫ,40,2019年,3400,2019,6,85.0,30-50㎡,0-5分
大阪市鶴見区,放出東,放出,1,２ＬＤＫ,60,2004年,3100,2004,21,51.666666666666664,50-70㎡,0-5分
大阪市鶴見区,放出東,放出,4,３ＬＤＫ,65,2012年,3200,2012,13,49.23076923076923,50-70㎡,0-5分
大阪市鶴見区,放出東,放出,4,３ＬＤＫ,70,2005年,4000,2005,20,57.142857142857146,70-100㎡,0-5分
大阪市鶴見区,放出東,放出,1,３ＬＤＫ,60,2006年,3400,2006,19,56.666666666666664,50-70㎡,0-5分
大阪市鶴見区,放出東,放出,1,３ＬＤＫ,70,2007年,3200,2007,18,45.714285714285715,70-100㎡,0-5分
大阪市鶴見区,放出東,放出,1,２ＬＤＫ,55,2007年,2700,2007,18,49.09090909090909,50-70㎡,0-5分
大阪市鶴見区,放出東,放出,1,３ＬＤＫ,80,2004年,5400,2004,21,67.5,70-100㎡,0-5分
大阪市鶴見区,放出東,放出,1,２ＬＤＫ,65,2007年,3800,2007,18,58.46153846153846,50-70㎡,0-5分
大阪市鶴見区,放出東,放出,0,３ＬＤＫ,85,2005年,5000,2005,20,58.8235294117647,70-100㎡,0-5分
大阪市鶴見区,放出東,放出,1,４ＬＤＫ,80,2007年,4800,2007,18,60.0,70-100㎡,0-5分
大阪市鶴見区,放出東,放出,1,４ＬＤＫ,75,2007年,4300,2007,18,57.333333333333336,70-100㎡,0-5分
大阪市鶴見区,放出東,放出,1,３ＬＤＫ,60,2006年,2500,2006,19,41.666666666666664,50-70㎡,0-5分
大阪市鶴見区,放出東,放出,3,１ＬＤＫ,40,2019年,2900,2019,6,72.5,30-50㎡,0-5分
大阪市鶴見区,放出東,放出,1,２ＬＤＫ,65,2004年,3500,2004,21,53.84615384615385,50-70㎡,0-5分
大阪市鶴見区,放出東,放出,4,４ＬＤＫ,75,2012年,4000,2012,13,53.333333333333336,70-100㎡,0-5分
大阪市鶴見区,放出東,放出,4,４ＬＤＫ,75,2012年,4100,2012,13,54.666666666666664,70-100㎡,0-5分
大阪市鶴見区,放出東,放出,1,３ＬＤＫ,70,2005年,4200,2005,20,60.0,70-100㎡,0-5分
大阪市鶴見区,放出東,放出,1,４ＬＤＫ,85,2007年,4700,2007,18,55.294117647058826,70-100㎡,0-5分
大阪市鶴見区,放出東,放出,1,３ＬＤＫ,65,2007年,3500,2007,18,53.84615384615385,50-70㎡,0-5分
大阪市鶴見区,放出東,放出,2,３ＬＤＫ,75,2007年,4200,2007,18,56.0,70-100㎡,0-5分
大阪市鶴見区,放出東,放出,4,３ＬＤＫ,65,2012年,3600,2012,13,55.38461538461539,50-70㎡,0-5分
大阪市鶴見区,放出東,放出,4,３ＬＤＫ,60,2005年,3400,2005,20,56.666666666666664,50-70㎡,0-5分
大阪市鶴見区,放出東,放出,1,３ＬＤＫ,70,2007年,3600,2007,18,51.42857142857143,70-100㎡,0-5分
大阪市鶴見区,浜,鶴見緑地,5,３ＬＤＫ,70,2008年,4400,2008,17,62.857142857142854,70-100㎡,0-5分
大阪市鶴見区,浜,鶴見緑地,5,２ＬＤＫ,70,2000年,3600,2000,25,51.42857142857143,70-100㎡,0-5分
大阪市鶴見区,浜,鶴見緑地,9,３ＬＤＫ,65,2019年,4600,2019,6,70.76923076923077,50-70㎡,6-10分
大阪市鶴見区,浜,鶴見緑地,4,３ＬＤＫ,75,2002年,3000,2002,23,40.0,70-100㎡,0-5分
大阪市鶴見区,浜,鶴見緑地,5,３ＬＤＫ,65,2008年,3900,2008,17,60.0,50-70㎡,0-5分
大阪市鶴見区,浜,鶴見緑地,5,３ＬＤＫ,60,2000年,3100,2000,25,51.666666666666664,50-70㎡,0-5分
大阪市鶴見区,浜,鶴見緑地,3,３ＬＤＫ,65,2002年,3000,2002,23,46.15384615384615,50-70㎡,0-5分
大阪市鶴見区,浜,鶴見緑地,9,３ＬＤＫ,65,2019年,4500,2019,6,69.23076923076923,50-70㎡,6-10分
大阪市鶴見区,浜,鶴見緑地,5,３ＬＤＫ,60,2000年,2600,2000,25,43.333333333333336,50-70㎡,0-5分
大阪市鶴見区,浜,鶴見緑地,5,４ＬＤＫ,90,2008年,5100,2008,17,56.666666666666664,70-100㎡,0-5分
大阪市鶴見区,浜,鶴見緑地,5,２ＬＤＫ,60,2000年,2000,2000,25,33.333333333333336,50-70㎡,0-5分
大阪市鶴見区,浜,鶴見緑地,5,３ＬＤＫ,70,2008年,3500,2008,17,50.0,70-100㎡,0-5分
大阪市鶴見区,浜,鶴見緑地,4,２ＬＤＫ,60,2002年,3100,2002,23,51.666666666666664,50-70㎡,0-5分
大阪市鶴見区,緑,新森古市,7,３ＬＤＫ,65,1995年,3000,1995,30,46.15384615384615,50-70㎡,6-10分
大阪市鶴見区,緑,新森古市,7,３ＬＤＫ,60,1995年,2900,1995,30,48.333333333333336,50-70㎡,6-10分
大阪市鶴見区,緑,新森古市,8,,60,1995年,2400,1995,30,40.0,50-70㎡,6-10分
大阪市鶴見区,緑,新森古市,7,３ＬＤＫ,65,1994年,2500,1994,31,38.46153846153846,50-70㎡,6-10分
大阪市鶴見区,緑,新森古市,7,３ＬＤＫ,65,1995年,2800,1995,30,43.07692307692308,50-70㎡,6-10分
大阪市鶴見区,緑,新森古市,7,２ＬＤＫ,70,2010年,3800,2010,15,54.285714285714285,70-100㎡,6-10分
大阪市鶴見区,緑,横堤,12,３ＬＤＫ,65,2020年,4000,2020,5,61.53846153846154,50-70㎡,11-12分
大阪市鶴見区,緑,横堤,12,３ＬＤＫ,65,2020年,3900,2020,5,60.0,50-70㎡,11-12分
大阪市鶴見区,諸口,横堤,6,３ＬＤＫ,55,1998年,2100,1998,27,38.18181818181818,50-70㎡,6-10分
大阪市鶴見区,諸口,横堤,3,３ＬＤＫ,65,2011年,3900,2011,14,60.0,50-70㎡,0-5分
大阪市鶴見区,諸口,横堤,3,２ＬＤＫ,65,2011年,3600,2011,14,55.38461538461539,50-70㎡,0-5分
大阪市鶴見区,諸口,横堤,8,３ＬＤＫ,70,2020年,4600,2020,5,65.71428571428571,70-100㎡,6-10分
大阪市鶴見区,諸口,横堤,3,４ＬＤＫ,85,2011年,4100,2011,14,48.23529411764706,70-100㎡,0-5分
大阪市鶴見区,諸口,横堤,2,３ＬＤＫ,65,1999年,2700,1999,26,41.53846153846154,50-70㎡,0-5分
大阪市鶴見区,諸口,横堤,2,３ＬＤＫ,65,1999年,3200,1999,26,49.23076923076923,50-70㎡,0-5分
大阪市鶴見区,諸口,横堤,2,３ＬＤＫ,65,2003年,2000,2003,22,30.76923076923077,50-70㎡,0-5分
大阪市鶴見区,諸口,横堤,2,３ＬＤＫ,70,2003年,3500,2003,22,50.0,70-100㎡,0-5分
大阪市鶴見区,諸口,横堤,6,,55,1998年,1800,1998,27,32.72727272727273,50-70㎡,6-10分
大阪市鶴見区,諸口,横堤,3,３ＬＤＫ,65,2011年,3900,2011,14,60.0,50-70㎡,0-5分
大阪市鶴見区,諸口,横堤,7,３ＬＤＫ,60,1994年,2200,1994,31,36.666666666666664,50-70㎡,6-10分
大阪市鶴見区,焼野,鶴見緑地,7,２ＬＤＫ,60,2016年,3300,2016,9,55.0,50-70㎡,6-10分
大阪市鶴見区,焼野,鶴見緑地,7,２ＬＤＫ,55,2016年,3400,2016,9,61.81818181818182,50-70㎡,6-10分
大阪市鶴見区,焼野,鶴見緑地,7,３ＬＤＫ,65,2021年,4300,2021,4,66.15384615384616,50-70㎡,6-10分
大阪市鶴見区,焼野,鶴見緑地,7,３ＬＤＫ,70,2016年,4400,2016,9,62.857142857142854,70-100㎡,6-10分
大阪市鶴見区,焼野,鶴見緑地,7,３ＬＤＫ,60,1999年,2600,1999,26,43.333333333333336,50-70㎡,6-10分
大阪市鶴見区,横堤,横堤,9,３ＬＤＫ,55,1995年,2300,1995,30,41.81818181818182,50-70㎡,6-10分
大阪市鶴見区,横堤,横堤,6,,60,1999年,1900,1999,26,31.666666666666668,50-70㎡,6-10分
大阪市鶴見区,横堤,横堤,9,３ＬＤＫ,80,2003年,3700,2003,22,46.25,70-100㎡,6-10分
大阪市鶴見区,横堤,横堤,11,２ＬＤＫ,55,1995年,1300,1995,30,23.636363636363637,50-70㎡,11-12分
大阪市鶴見区,横堤,横堤,8,,65,1995年,1900,1995,30,29.23076923076923,50-70㎡,6-10分
大阪市鶴見区,横堤,横堤,11,４ＬＤＫ,90,2011年,4200,2011,14,46.666666666666664,70-100㎡,11-12分
大阪市鶴見区,横堤,横堤,9,４ＬＤＫ,80,2003年,3400,2003,22,42.5,70-100㎡,6-10分
大阪市鶴見区,横堤,横堤,10,３ＬＤＫ,80,2003年,3300,2003,22,41.25,70-100㎡,6-10分
大阪市鶴見区,横堤,横堤,9,３ＬＤＫ,80,2003年,3000,2003,22,37.5,70-100㎡,6-10分
大阪市鶴見区,横堤,横堤,9,３ＬＤＫ,75,2003年,3200,2003,22,42.666666666666664,70-100㎡,6-10分
大阪市鶴見区,横堤,横堤,3,３ＬＤＫ,65,2018年,4600,2018,7,70.76923076923077,50-70㎡,0-5分
大阪市鶴見区,横堤,横堤,9,３ＬＤＫ,65,1998年,3000,1998,27,46.15384615384615,50-70㎡,6-10分
大阪市鶴見区,横堤,横堤,9,３ＬＤＫ,75,2003年,2600,2003,22,34.666666666666664,70-100㎡,6-10分
大阪市鶴見区,横堤,横堤,9,３ＬＤＫ,80,2003年,3300,2003,22,41.25,70-100㎡,6-10分
大阪市鶴見区,横堤,横堤,8,４ＬＤＫ,80,2003年,3300,2003,22,41.25,70-100㎡,6-10分
大阪市鶴見区,横堤,横堤,9,３ＬＤＫ,65,1998年,2300,1998,27,35.38461538461539,50-70㎡,6-10分
大阪市鶴見区,横堤,横堤,3,３ＬＤＫ,65,2018年,4000,2018,7,61.53846153846154,50-70㎡,0-5分
大阪市鶴見区,横堤,横堤,8,３ＬＤＫ,80,2003年,3100,2003,22,38.75,70-100㎡,6-10分
大阪市淀川区,加島,加島,9,,70,1996年,1800,1996,29,25.714285714285715,70-100㎡,6-10分
大阪市淀川区,加島,加島,0,１ＤＫ,65,2001年,3300,2001,24,50.76923076923077,50-70㎡,0-5分
大阪市淀川区,加島,加島,9,３ＬＤＫ,60,1996年,1700,1996,29,28.333333333333332,50-70㎡,6-10分
大阪市淀川区,加島,加島,1,３ＬＤＫ,60,2002年,2500,2002,23,41.666666666666664,50-70㎡,0-5分
大阪市淀川区,加島,加島,9,３ＬＤＫ,65,1996年,2600,1996,29,40.0,50-70㎡,6-10分
大阪市淀川区,加島,加島,1,３ＬＤＫ,65,2002年,3100,2002,23,47.69230769230769,50-70㎡,0-5分
大阪市淀川区,加島,加島,1,３ＬＤＫ,65,2003年,3300,2003,22,50.76923076923077,50-70㎡,0-5分
大阪市淀川区,加島,加島,9,３ＬＤＫ,60,1996年,3500,1996,29,58.333333333333336,50-70㎡,6-10分
大阪市淀川区,加島,加島,2,２ＬＤＫ,50,2000年,2400,2000,25,48.0,50-70㎡,0-5分
大阪市淀川区,加島,加島,1,２ＬＤＫ,65,2002年,2000,2002,23,30.76923076923077,50-70㎡,0-5分
大阪市淀川区,加島,加島,9,２ＬＤＫ,60,1996年,3400,1996,29,56.666666666666664,50-70㎡,6-10分
大阪市淀川区,加島,加島,9,４ＬＤＫ,75,1996年,1500,1996,29,20.0,70-100㎡,6-10分
大阪市淀川区,加島,加島,9,３ＬＤＫ,65,1996年,2500,1996,29,38.46153846153846,50-70㎡,6-10分
大阪市淀川区,加島,加島,9,３ＬＤＫ,60,1996年,2500,1996,29,41.666666666666664,50-70㎡,6-10分
大阪市淀川区,加島,加島,1,,65,2003年,2700,2003,22,41.53846153846154,50-70㎡,0-5分
大阪市淀川区,加島,加島,1,３ＬＤＫ,65,2003年,2700,2003,22,41.53846153846154,50-70㎡,0-5分
大阪市淀川区,加島,加島,1,３ＬＤＫ,65,2002年,2800,2002,23,43.07692307692308,50-70㎡,0-5分
大阪市淀川区,加島,加島,1,３ＬＤＫ,70,2002年,2800,2002,23,40.0,70-100㎡,0-5分
大阪市淀川区,加島,加島,1,３ＬＤＫ,55,1999年,1700,1999,26,30.90909090909091,50-70㎡,0-5分
大阪市淀川区,加島,加島,0,３ＬＤＫ,65,2001年,2500,2001,24,38.46153846153846,50-70㎡,0-5分
大阪市淀川区,加島,加島,1,３ＬＤＫ,65,2003年,2100,2003,22,32.30769230769231,50-70㎡,0-5分
大阪市淀川区,加島,加島,9,３ＬＤＫ,65,1996年,1700,1996,29,26.153846153846153,50-70㎡,6-10分
大阪市淀川区,加島,加島,9,３ＬＤＫ,60,1996年,1500,1996,29,25.0,50-70㎡,6-10分
大阪市淀川区,加島,加島,1,,65,2003年,2200,2003,22,33.84615384615385,50-70㎡,0-5分
大阪市淀川区,加島,加島,1,３ＬＤＫ,55,1999年,1700,1999,26,30.90909090909091,50-70㎡,0-5分
大阪市淀川区,加島,加島,2,,50,2000年,1400,2000,25,28.0,50-70㎡,0-5分
大阪市淀川区,加島,加島,1,３ＬＤＫ,65,2002年,2500,2002,23,38.46153846153846,50-70㎡,0-5分
大阪市淀川区,加島,加島,1,３ＬＤＫ,65,2002年,1800,2002,23,27.692307692307693,50-70㎡,0-5分
大阪市淀川区,加島,加島,1,３ＬＤＫ,65,2003年,2400,2003,22,36.92307692307692,50-70㎡,0-5分
大阪市淀川区,加島,加島,1,３ＬＤＫ,70,2003年,2700,2003,22,38.57142857142857,70-100㎡,0-5分
大阪市淀川区,加島,加島,9,３ＬＤＫ,65,1996年,2100,1996,29,32.30769230769231,50-70㎡,6-10分
大阪市淀川区,加島,加島,1,３ＬＤＫ,70,2003年,3300,2003,22,47.142857142857146,70-100㎡,0-5分
大阪市淀川区,加島,加島,9,３ＬＤＫ,65,1996年,2000,1996,29,30.76923076923077,50-70㎡,6-10分
大阪市淀川区,加島,加島,1,,55,1999年,2000,1999,26,36.36363636363637,50-70㎡,0-5分
大阪市淀川区,加島,加島,2,３ＬＤＫ,60,2000年,2000,2000,25,33.333333333333336,50-70㎡,0-5分
大阪市淀川区,加島,加島,1,３ＬＤＫ,70,2003年,2900,2003,22,41.42857142857143,70-100㎡,0-5分
大阪市淀川区,加島,加島,1,,55,1999年,1600,1999,26,29.09090909090909,50-70㎡,0-5分
大阪市淀川区,加島,加島,2,３ＬＤＫ,55,2000年,2200,2000,25,40.0,50-70㎡,0-5分
大阪市淀川区,加島,加島,0,２ＬＤＫ,55,2001年,2300,2001,24,41.81818181818182,50-70㎡,0-5分
大阪市淀川区,加島,加島,1,,70,2003年,2100,2003,22,30.0,70-100㎡,0-5分
大阪市淀川区,加島,加島,9,３ＬＤＫ,65,1996年,1400,1996,29,21.53846153846154,50-70㎡,6-10分
大阪市淀川区,加島,加島,2,３ＬＤＫ,60,2000年,2000,2000,25,33.333333333333336,50-70㎡,0-5分
大阪市淀川区,加島,加島,1,４ＬＤＫ,95,2003年,3100,2003,22,32.63157894736842,70-100㎡,0-5分
大阪市淀川区,加島,加島,0,３ＬＤＫ,60,2001年,2000,2001,24,33.333333333333336,50-70㎡,0-5分
大阪市淀川区,加島,加島,1,２ＤＫ,55,1999年,1800,1999,26,32.72727272727273,50-70㎡,0-5分
大阪市淀川区,加島,加島,2,３ＬＤＫ,55,2000年,2400,2000,25,43.63636363636363,50-70㎡,0-5分
大阪市淀川区,加島,加島,1,２ＬＤＫ,50,1999年,2000,1999,26,40.0,50-70㎡,0-5分
大阪市淀川区,木川西,十三,10,,45,2016年,3200,2016,9,71.11111111111111,30-50㎡,6-10分
大阪市淀川区,木川西,十三,9,３ＬＤＫ,60,2003年,3100,2003,22,51.666666666666664,50-70㎡,6-10分
大阪市淀川区,木川西,十三,10,２ＬＤＫ,65,2011年,4700,2011,14,72.3076923076923,50-70㎡,6-10分
大阪市淀川区,木川西,十三,10,２ＬＤＫ,45,2016年,2700,2016,9,60.0,30-50㎡,6-10分
大阪市淀川区,木川西,十三,7,２ＬＤＫ,50,2006年,2600,2006,19,52.0,50-70㎡,6-10分
大阪市淀川区,木川西,西中島南方,12,,65,1998年,1400,1998,27,21.53846153846154,50-70㎡,11-12分
大阪市淀川区,木川東,西中島南方,7,３ＬＤＫ,70,2005年,4100,2005,20,58.57142857142857,70-100㎡,6-10分
大阪市淀川区,木川東,西中島南方,10,,60,2012年,3300,2012,13,55.0,50-70㎡,6-10分
大阪市淀川区,木川東,西中島南方,10,,60,2012年,2900,2012,13,48.333333333333336,50-70㎡,6-10分
大阪市淀川区,木川東,西中島南方,7,,70,2004年,1800,2004,21,25.714285714285715,70-100㎡,6-10分
大阪市淀川区,木川東,西中島南方,10,３ＬＤＫ,65,2012年,3400,2012,13,52.30769230769231,50-70㎡,6-10分
大阪市淀川区,木川東,南方(大阪),8,３ＬＤＫ,65,2004年,4000,2004,21,61.53846153846154,50-70㎡,6-10分
大阪市淀川区,木川東,南方(大阪),8,３ＬＤＫ,65,2004年,4000,2004,21,61.53846153846154,50-70㎡,6-10分
大阪市淀川区,木川東,南方(大阪),8,３ＬＤＫ,65,2004年,2800,2004,21,43.07692307692308,50-70㎡,6-10分
大阪市淀川区,木川東,南方(大阪),8,,60,2004年,3000,2004,21,50.0,50-70㎡,6-10分
大阪市淀川区,十三東,十三,4,,30,2016年,2200,2016,9,73.33333333333333,30-50㎡,0-5分
大阪市淀川区,十三東,十三,4,,30,2016年,2300,2016,9,76.66666666666667,30-50㎡,0-5分
大阪市淀川区,十三東,十三,4,２ＤＫ,30,2016年,2600,2016,9,86.66666666666667,30-50㎡,0-5分
大阪市淀川区,十三東,十三,4,,30,2016年,2100,2016,9,70.0,30-50㎡,0-5分
大阪市淀川区,十三東,十三,4,,30,2016年,2200,2016,9,73.33333333333333,30-50㎡,0-5分
大阪市淀川区,十三東,十三,3,４ＬＤＫ,75,2004年,4400,2004,21,58.666666666666664,70-100㎡,0-5分
大阪市淀川区,十三東,十三,4,２ＤＫ,45,2013年,2100,2013,12,46.666666666666664,30-50㎡,0-5分
大阪市淀川区,十三東,十三,7,２ＬＤＫ,55,2011年,3200,2011,14,58.18181818181818,50-70㎡,6-10分
大阪市淀川区,十三東,十三,9,２ＬＤＫ＋Ｓ,60,2016年,1900,2016,9,31.666666666666668,50-70㎡,6-10分
大阪市淀川区,十三東,十三,11,３ＬＤＫ,75,2002年,3700,2002,23,49.333333333333336,70-100㎡,11-12分
大阪市淀川区,十三東,十三,4,２ＤＫ,50,2009年,3400,2009,16,68.0,50-70㎡,0-5分
大阪市淀川区,十三東,十三,11,,75,2002年,2600,2002,23,34.666666666666664,70-100㎡,11-12分
大阪市淀川区,十三東,十三,6,１Ｋ,35,2014年,1800,2014,11,51.42857142857143,30-50㎡,6-10分
大阪市淀川区,十三東,十三,7,３ＬＤＫ,55,2011年,3200,2011,14,58.18181818181818,50-70㎡,6-10分
大阪市淀川区,十三東,十三,6,１Ｋ,30,2014年,1500,2014,11,50.0,30-50㎡,6-10分
大阪市淀川区,十三東,十三,4,,50,2009年,2500,2009,16,50.0,50-70㎡,0-5分
大阪市淀川区,十三東,十三,5,１ＬＤＫ,45,2009年,3000,2009,16,66.66666666666667,30-50㎡,0-5分
大阪市淀川区,十三東,十三,5,２ＤＫ,45,2009年,2700,2009,16,60.0,30-50㎡,0-5分
大阪市淀川区,十三東,十三,7,３ＬＤＫ,70,2011年,3500,2011,14,50.0,70-100㎡,6-10分
大阪市淀川区,十三本町,十三,4,３ＬＤＫ,60,2014年,4200,2014,11,70.0,50-70㎡,0-5分
大阪市淀川区,十三本町,十三,4,１ＤＫ,35,2013年,2300,2013,12,65.71428571428571,30-50㎡,0-5分
大阪市淀川区,十三本町,十三,4,２ＬＤＫ,55,2014年,3500,2014,11,63.63636363636363,50-70㎡,0-5分
大阪市淀川区,十三本町,十三,4,３ＬＤＫ,65,2014年,4400,2014,11,67.6923076923077,50-70㎡,0-5分
大阪市淀川区,十三本町,十三,4,２ＬＤＫ,55,2006年,3500,2006,19,63.63636363636363,50-70㎡,0-5分
大阪市淀川区,十三本町,十三,7,３ＬＤＫ,65,1998年,3000,1998,27,46.15384615384615,50-70㎡,6-10分
大阪市淀川区,十三本町,十三,4,１ＬＤＫ,35,2013年,2500,2013,12,71.42857142857143,30-50㎡,0-5分
大阪市淀川区,十三本町,十三,7,１ＬＤＫ,60,2003年,3000,2003,22,50.0,50-70㎡,6-10分
大阪市淀川区,十三本町,十三,6,４ＬＤＫ,85,1998年,3800,1998,27,44.705882352941174,70-100㎡,6-10分
大阪市淀川区,十三元今里,十三,10,,55,1999年,2100,1999,26,38.18181818181818,50-70㎡,6-10分
大阪市淀川区,十八条,東三国,10,３ＬＤＫ,60,2009年,3900,2009,16,65.0,50-70㎡,6-10分
大阪市淀川区,十八条,東三国,7,,70,2016年,4000,2016,9,57.142857142857146,70-100㎡,6-10分
大阪市淀川区,十八条,東三国,7,３ＬＤＫ,70,2016年,3700,2016,9,52.857142857142854,70-100㎡,6-10分
大阪市淀川区,十八条,東三国,7,３ＬＤＫ,70,2016年,3900,2016,9,55.714285714285715,70-100㎡,6-10分
大阪市淀川区,十八条,東三国,7,３ＬＤＫ,75,2016年,4800,2016,9,64.0,70-100㎡,6-10分
大阪市淀川区,十八条,東三国,7,３ＬＤＫ,80,2016年,5000,2016,9,62.5,70-100㎡,6-10分
大阪市淀川区,十八条,東三国,7,３ＬＤＫ,65,2016年,3700,2016,9,56.92307692307692,50-70㎡,6-10分
大阪市淀川区,十八条,東三国,7,３ＬＤＫ,80,2016年,4900,2016,9,61.25,70-100㎡,6-10分
大阪市淀川区,十八条,東三国,7,,70,2016年,3500,2016,9,50.0,70-100㎡,6-10分
大阪市淀川区,十八条,東三国,9,３ＬＤＫ,85,2009年,3100,2009,16,36.470588235294116,70-100㎡,6-10分
大阪市淀川区,十八条,東三国,6,４ＬＤＫ,80,2016年,4700,2016,9,58.75,70-100㎡,6-10分
大阪市淀川区,十八条,東三国,7,３ＬＤＫ,70,2016年,3700,2016,9,52.857142857142854,70-100㎡,6-10分
大阪市淀川区,十八条,東三国,7,３ＬＤＫ,75,2016年,4200,2016,9,56.0,70-100㎡,6-10分
大阪市淀川区,新北野,十三,11,２ＬＤＫ,60,2009年,2700,2009,16,45.0,50-70㎡,11-12分
大阪市淀川区,新北野,塚本,8,,50,1995年,1700,1995,30,34.0,50-70㎡,6-10分
